54|26|3.0
54|36|5.0
54|37|4.5
54|48|4.0
54|126|3.0
54|188|3.5
54|219|4.5
54|227|5.0
54|257|2.5
54|286|4.0
54|302|4.5
54|322|4.0
54|326|4.5
54|365|3.0
54|550|5.0
54|591|3.5
54|602|4.0
54|693|3.75
54|828|3.5
54|963|3.0
54|997|4.0
54|1049|3.5
54|1096|4.0
54|1106|4.5
54|1146|4.5
54|1275|4.0
54|1408|4.0
54|1608|4.0
54|1707|4.5
54|1931|4.25
54|1965|2.5
54|1982|4.0
54|2041|4.5
54|2175|4.0
54|2177|3.5
54|2178|4.0
54|2187|4.0
54|2216|3.0
54|2658|4.5
54|4504|4.5
54|4550|4.5
54|5915|5.0
54|6233|4.0
54|7121|4.5
54|7857|4.0
54|8570|4.5
54|8571|4.0
54|8572|4.5
54|8574|4.5
54|8575|4.5
54|8576|4.0
54|8577|4.5
54|8581|4.0
54|8582|3.5
54|8584|3.0
54|8586|4.5
54|8587|3.5
54|8591|4.0
54|8592|5.0
54|8593|4.0
54|8594|3.0
54|8596|5.0
54|8597|4.0
54|8599|4.5
54|8601|3.5
54|8602|4.0
54|8603|3.5
54|8604|4.5
54|8605|3.5
54|8611|4.5
54|8620|3.5
54|8622|3.5
54|8627|3.5
54|8629|5.0
55|291|3.5
55|378|4.0
55|978|2.75
55|1066|4.5
55|1139|3.5
55|1305|4.0
55|2464|4.0
55|9514|3.5
55|28056|4.0
55|62053|4.0
55|90095|3.5
55|90096|4.0
56|61|4.0
56|226|5.0
56|500|4.0
56|1019|3.5
56|1533|4.5
56|2199|3.5
56|2200|3.5
56|2201|4.0
56|2202|3.0
56|2203|3.0
57|5|3.5
57|19|4.0
57|38|4.5
57|40|3.0
57|124|3.0
57|170|3.5
57|184|4.0
57|202|2.5
57|243|2.5
57|283|3.5
57|318|3.75
57|330|4.5
57|385|3.5
57|798|3.5
57|813|4.0
57|852|3.0
57|1137|3.5
57|1176|4.5
57|1422|3.75
57|1427|3.0
57|1450|3.0
57|1883|3.5
57|2073|4.0
57|2149|3.5
57|2230|3.0
57|2231|3.5
57|2233|4.0
57|2239|4.0
57|2242|5.0
57|2245|2.5
57|2629|3.5
57|5015|4.5
57|5627|3.5
57|8633|4.5
57|8634|4.5
57|8639|3.5
57|8640|3.5
57|8643|2.5
57|8645|2.5
57|8647|4.0
57|8650|3.5
57|8651|3.5
57|8652|2.0
57|8657|3.5
57|8658|3.0
57|8661|3.0
57|8662|2.5
58|2|4.0
58|238|5.0
58|2275|3.5
58|2276|4.0
58|2277|4.5
58|2279|2.0
58|2281|3.5
58|2282|3.0
58|2283|3.5
58|2285|3.5
58|2288|3.0
58|2289|4.0
59|191|3.5
59|329|4.0
59|330|2.5
59|333|3.75
59|385|4.5
59|563|4.0
59|1021|2.5
59|1093|1.5
59|1110|4.5
59|1350|3.0
59|1379|3.5
59|1452|4.0
59|1928|4.0
59|2169|5.0
59|2296|4.0
59|2301|4.0
59|2305|2.5
59|2998|1.5
59|3036|4.0
59|3041|4.0
59|3165|5.0
59|3216|3.5
59|3337|3.0
59|3507|2.0
59|3557|3.0
59|3703|5.0
59|4323|5.0
59|4837|5.0
59|5409|4.5
59|6829|4.0
59|7453|4.5
59|8197|4.5
59|8670|4.0
59|8680|2.5
59|8681|2.5
59|8689|5.0
59|8697|5.0
59|8698|3.0
59|8699|2.0
59|8700|5.0
59|8705|3.5
59|8706|4.5
59|8707|5.0
59|8713|4.5
59|8722|5.0
59|8723|4.0
59|8724|3.5
59|8725|2.5
59|8726|5.0
59|8727|4.0
59|8728|4.0
59|8729|2.5
59|8737|4.5
59|8740|2.5
59|8741|2.5
59|8742|5.0
59|8744|3.5
59|88709|5.0
59|88710|1.0
60|7|4.5
60|18|4.5
60|46|3.5
60|265|3.5
60|446|4.166666666666667
60|671|2.5
60|728|4.0
60|947|4.0
60|1601|4.5
60|1760|5.0
60|1772|5.0
60|2366|3.0
60|2369|2.5
60|2379|5.0
61|27|4.0
61|47|4.0
61|54|3.0
61|61|4.5
61|141|3.0
61|156|3.5
61|254|4.5
61|310|4.0
61|328|4.0
61|365|4.5
61|462|3.0
61|478|2.5
61|502|3.5
61|693|5.0
61|699|2.5
61|710|3.5
61|716|5.0
